SHCODE56,COUNTRY,YEAR,GDP,OPEN
36,RWANDA,1962,467.00,0.00
36,RWANDA,1963,448.00,0.00
36,RWANDA,1964,368.00,0.00
36,RWANDA,1965,350.00,0.00
36,RWANDA,1966,487.00,0.00
36,RWANDA,1967,545.00,0.00
36,RWANDA,1968,544.00,0.00
36,RWANDA,1969,592.00,0.00
36,RWANDA,1970,647.00,0.00
36,RWANDA,1971,643.00,0.00
36,RWANDA,1972,628.00,0.00
36,RWANDA,1973,621.00,0.00
36,RWANDA,1974,624.00,0.00
36,RWANDA,1975,640.00,0.00
36,RWANDA,1976,656.00,0.00
36,RWANDA,1977,669.00,0.00
36,RWANDA,1978,693.00,0.00
36,RWANDA,1979,715.00,0.00
36,RWANDA,1980,757.00,0.00
36,RWANDA,1981,846.00,0.00
36,RWANDA,1982,821.00,0.00
36,RWANDA,1983,834.00,0.00
36,RWANDA,1984,769.00,0.00
36,RWANDA,1985,776.00,0.00
36,RWANDA,1986,775.00,0.00
36,RWANDA,1987,770.00,0.00
36,RWANDA,1988,753.00,0.00
36,RWANDA,1989,730.00,0.00
36,RWANDA,1990,756.00,0.00
36,RWANDA,1991,756.00,0.00
36,RWANDA,1992,762.00,0.00
37,SENEGAL,1950,,
37,SENEGAL,1951,,
37,SENEGAL,1952,,
37,SENEGAL,1953,,
37,SENEGAL,1954,,
37,SENEGAL,1955,,
37,SENEGAL,1956,,
37,SENEGAL,1957,,
37,SENEGAL,1958,,
37,SENEGAL,1959,,
37,SENEGAL,1960,1047.00,0.00
37,SENEGAL,1961,1072.00,0.00
37,SENEGAL,1962,1104.00,0.00
37,SENEGAL,1963,1134.00,0.00
37,SENEGAL,1964,1133.00,0.00
37,SENEGAL,1965,1143.00,0.00
37,SENEGAL,1966,1155.00,0.00
37,SENEGAL,1967,1120.00,0.00
37,SENEGAL,1968,1171.00,0.00
37,SENEGAL,1969,1036.00,0.00
37,SENEGAL,1970,1146.00,0.00
37,SENEGAL,1971,1137.00,0.00
37,SENEGAL,1972,1133.00,0.00
37,SENEGAL,1973,1062.00,0.00
37,SENEGAL,1974,1062.00,0.00
37,SENEGAL,1975,1123.00,0.00
37,SENEGAL,1976,1165.00,0.00
37,SENEGAL,1977,1156.00,0.00
37,SENEGAL,1978,1110.00,0.00
37,SENEGAL,1979,1174.00,0.00
37,SENEGAL,1980,1134.00,0.00
37,SENEGAL,1981,1139.00,0.00
37,SENEGAL,1982,1203.00,0.00
37,SENEGAL,1983,1188.00,0.00
37,SENEGAL,1984,1127.00,0.00
37,SENEGAL,1985,1163.00,0.00
37,SENEGAL,1986,1155.00,0.00
37,SENEGAL,1987,1171.00,0.00
37,SENEGAL,1988,1172.00,0.00
37,SENEGAL,1989,1139.00,0.00
37,SENEGAL,1990,1145.00,0.00
37,SENEGAL,1991,1120.00,0.00
37,SENEGAL,1992,,0.00
38,SEYCHELLES,1950,,
38,SEYCHELLES,1951,,
38,SEYCHELLES,1952,,
38,SEYCHELLES,1953,,
38,SEYCHELLES,1954,,
38,SEYCHELLES,1955,,
38,SEYCHELLES,1956,,
38,SEYCHELLES,1957,,
38,SEYCHELLES,1958,
38,SEYCHELLES,1959,
38,SEYCHELLES,1960,1258.00
38,SEYCHELLES,1961,1184.00
38,SEYCHELLES,1962,1258.00
38,SEYCHELLES,1963,1365.00
38,SEYCHELLES,1964,1403.00
38,SEYCHELLES,1965,1338.00
38,SEYCHELLES,1966,1346.00
38,SEYCHELLES,1967,1423.00
38,SEYCHELLES,1968,1499.00
38,SEYCHELLES,1969,1486.00
38,SEYCHELLES,1970,1664.00
38,SEYCHELLES,1971,1760.00
38,SEYCHELLES,1972,1700.00
38,SEYCHELLES,1973,1821.00
38,SEYCHELLES,1974,1750.00
38,SEYCHELLES,1975,1855.00
38,SEYCHELLES,1976,2035.00
38,SEYCHELLES,1977,2311.00
38,SEYCHELLES,1978,2391.00
38,SEYCHELLES,1979,2775.00
38,SEYCHELLES,1980,2906.00
38,SEYCHELLES,1981,2726.00
38,SEYCHELLES,1982,2939.00
38,SEYCHELLES,1983,2817.00
38,SEYCHELLES,1984,2811.00
38,SEYCHELLES,1985,3183.00
38,SEYCHELLES,1986,3164.00
38,SEYCHELLES,1987,3380.00
38,SEYCHELLES,1988,3369.00
38,SEYCHELLES,1989,3734.00
38,SEYCHELLES,1990,3973.00,
38,SEYCHELLES,1991,,
38,SEYCHELLES,1992,,
39,SIERRA LEONE,1950,,
39,SIERRA LEONE,1951,,
39,SIERRA LEONE,1952,,
39,SIERRA LEONE,1953,,
39,SIERRA LEONE,1954,,
39,SIERRA LEONE,1955,,
39,SIERRA LEONE,1956,,
39,SIERRA LEONE,1957,,
39,SIERRA LEONE,1958,,
39,SIERRA LEONE,1959,,
39,SIERRA LEONE,1960,,
39,SIERRA LEONE,1961,878.00,0.00
39,SIERRA LEONE,1962,968.00,0.00
39,SIERRA LEONE,1963,1040.00,0.00
39,SIERRA LEONE,1964,1095.00,0.00
39,SIERRA LEONE,1965,1114.00,0.00
39,SIERRA LEONE,1966,1100.00,0.00
39,SIERRA LEONE,1967,1018.00,0.00
39,SIERRA LEONE,1968,1097.00,0.00
39,SIERRA LEONE,1969,1152.00,0.00
39,SIERRA LEONE,1970,1435.00,0.00
39,SIERRA LEONE,1971,1121.00,0.00
39,SIERRA LEONE,1972,1108.00,0.00
39,SIERRA LEONE,1973,1184.00,0.00
39,SIERRA LEONE,1974,1259.00,0.00
39,SIERRA LEONE,1975,1200.00,0.00
39,SIERRA LEONE,1976,1175.00,0.00
39,SIERRA LEONE,1977,1108.00,0.00
39,SIERRA LEONE,1978,1065.00,0.00
39,SIERRA LEONE,1979,1190.00,0.00
39,SIERRA LEONE,1980,1139.00,0.00
39,SIERRA LEONE,1981,1097.00,0.00
39,SIERRA LEONE,1982,1074.00,0.00
39,SIERRA LEONE,1983,1133.00,0.00
39,SIERRA LEONE,1984,965.00,0.00
39,SIERRA LEONE,1985,905.00,0.00
39,SIERRA LEONE,1986,881.00,0.00
39,SIERRA LEONE,1987,868.00,0.00
39,SIERRA LEONE,1988,889.00,0.00
39,SIERRA LEONE,1989,920.00,0.00
39,SIERRA LEONE,1990,901.00,0.00
39,SIERRA LEONE,1991,926.00,0.00
39,SIERRA LEONE,1992,734.00,0.00
40,SOMALIA,1950,,
40,SOMALIA,1951,,
40,SOMALIA,1952,,
40,SOMALIA,1953,,
40,SOMALIA,1954,,
40,SOMALIA,1955,,
40,SOMALIA,1956,,
40,SOMALIA,1957,,
40,SOMALIA,1958,,
40,SOMALIA,1959,,
40,SOMALIA,1960,1103.00,0.00
40,SOMALIA,1961,1153.00,0.00
40,SOMALIA,1962,1213.00,0.00
40,SOMALIA,1963,1203.00,0.00
40,SOMALIA,1964,1071.00,0.00
40,SOMALIA,1965,959.00,0.00
40,SOMALIA,1966,1004.00,0.00
40,SOMALIA,1967,1020.00,0.00
40,SOMALIA,1968,1017.00,0.00
40,SOMALIA,1969,833.00,0.00
40,SOMALIA,1970,921.00,0.00
40,SOMALIA,1971,782.00,0.00
40,SOMALIA,1972,801.00,0.00
40,SOMALIA,1973,779.00,0.00
40,SOMALIA,1974,602.00,0.00
40,SOMALIA,1975,798.00,0.00
40,SOMALIA,1976,751.00,0.00
40,SOMALIA,1977,963.00,0.00
40,SOMALIA,1978,921.00,0.00
40,SOMALIA,1979,949.00,0.00
40,SOMALIA,1980,744.00,0.00
40,SOMALIA,1981,868.00,0.00
40,SOMALIA,1982,866.00,0.00
40,SOMALIA,1983,804.00,0.00
40,SOMALIA,1984,778.00,0.00
40,SOMALIA,1985,653.00,0.00
40,SOMALIA,1986,817.00,0.00
40,SOMALIA,1987,801.00,0.00
40,SOMALIA,1988,792.00,0.00
40,SOMALIA,1989,775.00,0.00
40,SOMALIA,1990,,0.00
40,SOMALIA,1991,,0.00
40,SOMALIA,1992,,0.00
41,SOUTH AFRICA,1950,1941.00,0.00
41,SOUTH AFRICA,1951,1987.00,0.00
41,SOUTH AFRICA,1952,1912.00,0.00
41,SOUTH AFRICA,1953,2037.00,0.00
41,SOUTH AFRICA,1954,2104.00,0.00
41,SOUTH AFRICA,1955,2130.00,0.00
41,SOUTH AFRICA,1956,2170.00,0.00
41,SOUTH AFRICA,1957,2220.00,0.00
41,SOUTH AFRICA,1958,2217.00,0.00
41,SOUTH AFRICA,1959,2214.00,0.00
41,SOUTH AFRICA,1960,2191.00,0.00
41,SOUTH AFRICA,1961,2214.00,0.00
41,SOUTH AFRICA,1962,2291.00,0.00
41,SOUTH AFRICA,1963,2420.00,0.00
41,SOUTH AFRICA,1964,2545.00,0.00
41,SOUTH AFRICA,1965,2617.00,0.00
41,SOUTH AFRICA,1966,2684.00,0.00
41,SOUTH AFRICA,1967,2787.00,0.00
41,SOUTH AFRICA,1968,2861.00,0.00
41,SOUTH AFRICA,1969,3004.00,0.00
41,SOUTH AFRICA,1970,3254.00,0.00
41,SOUTH AFRICA,1971,3348.00,0.00
41,SOUTH AFRICA,1972,3271.00,0.00
41,SOUTH AFRICA,1973,3408.00,0.00
41,SOUTH AFRICA,1974,3625.00,0.00
41,SOUTH AFRICA,1975,3569.00,0.00
41,SOUTH AFRICA,1976,3527.00,0.00
41,SOUTH AFRICA,1977,3326.00,0.00
41,SOUTH AFRICA,1978,3340.00,0.00
41,SOUTH AFRICA,1979,3347.00,0.00
41,SOUTH AFRICA,1980,3496.00,0.00
41,SOUTH AFRICA,1981,3676.00,0.00
41,SOUTH AFRICA,1982,3588.00,0.00
41,SOUTH AFRICA,1983,3363.00,0.00
41,SOUTH AFRICA,1984,3501.00,0.00
41,SOUTH AFRICA,1985,3322.00,0.00
41,SOUTH AFRICA,1986,3293.00,0.00
41,SOUTH AFRICA,1987,3299.00,0.00
41,SOUTH AFRICA,1988,3361.00,0.00
41,SOUTH AFRICA,1989,3341.00,0.00
41,SOUTH AFRICA,1990,3248.00,0.00
41,SOUTH AFRICA,1991,3186.00,0.00
41,SOUTH AFRICA,1992,3068.00,1.00
42,SUDAN,1950,,
42,SUDAN,1951,,
42,SUDAN,1952,,
42,SUDAN,1953,,
42,SUDAN,1954,,
42,SUDAN,1955,,
42,SUDAN,1956,,
42,SUDAN,1957,,
42,SUDAN,1958,,
42,SUDAN,1959,,
42,SUDAN,1960,,
42,SUDAN,1961,,
42,SUDAN,1962,
42,SUDAN,1963,
42,SUDAN,1964,
42,SUDAN,1965,
42,SUDAN,1966,
42,SUDAN,1967,
42,SUDAN,1968,
42,SUDAN,1969,
42,SUDAN,1970,817.00
42,SUDAN,1971,859.00
42,SUDAN,1972,801.00
42,SUDAN,1973,705.00
42,SUDAN,1974,712.00
42,SUDAN,1975,794.00
42,SUDAN,1976,866.00
42,SUDAN,1977,992.00
42,SUDAN,1978,962.00
42,SUDAN,1979,850.00
42,SUDAN,1980,866.00
42,SUDAN,1981,870.00
42,SUDAN,1982,870.00
42,SUDAN,1983,886.00
42,SUDAN,1984,834.00
42,SUDAN,1985,791.00
42,SUDAN,1986,852.00
42,SUDAN,1987,817.00
42,SUDAN,1988,763.00
42,SUDAN,1989,808.00
42,SUDAN,1990,757.00
42,SUDAN,1991,736.00
42,SUDAN,1992,
43,SWAZILAND,1950,
43,SWAZILAND,1951,
43,SWAZILAND,1952,
43,SWAZILAND,1953,
43,SWAZILAND,1954,
43,SWAZILAND,1955,
43,SWAZILAND,1956,
43,SWAZILAND,1957,
43,SWAZILAND,1958,
43,SWAZILAND,1959,
43,SWAZILAND,1960,1248.00
43,SWAZILAND,1961,1539.00
43,SWAZILAND,1962,1632.00
43,SWAZILAND,1963,1632.00
43,SWAZILAND,1964,1747.00
43,SWAZILAND,1965,1705.00
43,SWAZILAND,1966,1824.00
43,SWAZILAND,1967,1731.00
43,SWAZILAND,1968,1873.00
43,SWAZILAND,1969,2207.00
43,SWAZILAND,1970,2531.00
43,SWAZILAND,1971,2459.00
43,SWAZILAND,1972,2637.00
43,SWAZILAND,1973,2585.00
43,SWAZILAND,1974,2240.00
43,SWAZILAND,1975,2571.00
43,SWAZILAND,1976,2408.00
43,SWAZILAND,1977,2600.00
43,SWAZILAND,1978,2842.00
43,SWAZILAND,1979,3200.00
43,SWAZILAND,1980,3057.00
43,SWAZILAND,1981,3472.00
43,SWAZILAND,1982,2845.00
43,SWAZILAND,1983,2368.00
43,SWAZILAND,1984,2553.00
43,SWAZILAND,1985,2198.00
43,SWAZILAND,1986,2236.00
43,SWAZILAND,1987,2356.00
43,SWAZILAND,1988,2415.00
43,SWAZILAND,1989,2550.00
43,SWAZILAND,1990,
43,SWAZILAND,1991,
43,SWAZILAND,1992,
44,TANZANIA,1950,
44,TANZANIA,1951,
44,TANZANIA,1952,
44,TANZANIA,1953,
44,TANZANIA,1954,
44,TANZANIA,1955,
44,TANZANIA,1956,,
44,TANZANIA,1957,,
44,TANZANIA,1958,,
44,TANZANIA,1959,,
44,TANZANIA,1960,319.00,
44,TANZANIA,1961,303.00,
44,TANZANIA,1962,326.00,
44,TANZANIA,1963,329.00,0.00
44,TANZANIA,1964,371.00,0.00
44,TANZANIA,1965,371.00,0.00
44,TANZANIA,1966,384.00,0.00
44,TANZANIA,1967,397.00,0.00
44,TANZANIA,1968,419.00,0.00
44,TANZANIA,1969,419.00,0.00
44,TANZANIA,1970,424.00,0.00
44,TANZANIA,1971,438.00,0.00
44,TANZANIA,1972,432.00,0.00
44,TANZANIA,1973,469.00,0.00
44,TANZANIA,1974,508.00,0.00
44,TANZANIA,1975,509.00,0.00
44,TANZANIA,1976,495.00,0.00
44,TANZANIA,1977,482.00,0.00
44,TANZANIA,1978,543.00,0.00
44,TANZANIA,1979,535.00,0.00
44,TANZANIA,1980,480.00,0.00
44,TANZANIA,1981,461.00,0.00
44,TANZANIA,1982,466.00,0.00
44,TANZANIA,1983,422.00,0.00
44,TANZANIA,1984,463.00,0.00
44,TANZANIA,1985,473.00,0.00
44,TANZANIA,1986,540.00,0.00
44,TANZANIA,1987,538.00,0.00
44,TANZANIA,1988,534.00,0.00
44,TANZANIA,1989,,0.00
44,TANZANIA,1990,,0.00
44,TANZANIA,1991,,0.00
44,TANZANIA,1992,,0.00
45,TOGO,1950,,
45,TOGO,1951,,
45,TOGO,1952,,
45,TOGO,1953,,
45,TOGO,1954,,
45,TOGO,1955,,
45,TOGO,1956,,
45,TOGO,1957,,
45,TOGO,1958,,
45,TOGO,1959,,
45,TOGO,1960,367.00,0.00
45,TOGO,1961,366.00,0.00
45,TOGO,1962,371.00,0.00
45,TOGO,1963,357.00,0.00
45,TOGO,1964,418.00,0.00
45,TOGO,1965,489.00,0.00
45,TOGO,1966,493.00,0.00
45,TOGO,1967,530.00,0.00
45,TOGO,1968,530.00,0.00
45,TOGO,1969,561.00,0.00
45,TOGO,1970,618.00,0.00
45,TOGO,1971,563.00,0.00
45,TOGO,1972,596.00,0.00
45,TOGO,1973,601.00,0.00
45,TOGO,1974,621.00,0.00
45,TOGO,1975,618.00,0.00
45,TOGO,1976,650.00,0.00
45,TOGO,1977,677.00,0.00
45,TOGO,1978,704.00,0.00
45,TOGO,1979,679.00,0.00
45,TOGO,1980,731.00,0.00
45,TOGO,1981,683.00,0.00
45,TOGO,1982,654.00,0.00
45,TOGO,1983,589.00,0.00
45,TOGO,1984,618.00,0.00
45,TOGO,1985,637.00,0.00
45,TOGO,1986,657.00,0.00
45,TOGO,1987,633.00,0.00
45,TOGO,1988,637.00,0.00
45,TOGO,1989,637.00,0.00
45,TOGO,1990,641.00,0.00
45,TOGO,1991,611.00,0.00
45,TOGO,1992,530.00,0.00
46,TUNISIA,1950,,0.00
46,TUNISIA,1951,,0.00
46,TUNISIA,1952,,0.00
46,TUNISIA,1953,,0.00
46,TUNISIA,1954,,0.00
46,TUNISIA,1955,,0.00
46,TUNISIA,1956,,0.00
46,TUNISIA,1957,,0.00
46,TUNISIA,1958,,0.00
46,TUNISIA,1959,,0.00
46,TUNISIA,1960,1101.00,0.00
46,TUNISIA,1961,1136.00,0.00
46,TUNISIA,1962,1110.00,0.00
46,TUNISIA,1963,1188.00,0.00
46,TUNISIA,1964,1201.00,0.00
46,TUNISIA,1965,1236.00,0.00
46,TUNISIA,1966,1245.00,0.00
46,TUNISIA,1967,1224.00,0.00
46,TUNISIA,1968,1261.00,0.00
46,TUNISIA,1969,1323.00,0.00
46,TUNISIA,1970,1442.00,0.00
46,TUNISIA,1971,1533.00,0.00
46,TUNISIA,1972,1736.00,0.00
46,TUNISIA,1973,1805.00,0.00
46,TUNISIA,1974,1880.00,0.00
46,TUNISIA,1975,2050.00,0.00
46,TUNISIA,1976,2137.00,0.00
46,TUNISIA,1977,2225.00,0.00
46,TUNISIA,1978,2295.00,0.00
46,TUNISIA,1979,2368.00,0.00
46,TUNISIA,1980,2527.00,0.00
46,TUNISIA,1981,2621.00,0.00
46,TUNISIA,1982,2597.00,0.00
46,TUNISIA,1983,2646.00,0.00
46,TUNISIA,1984,2727.00,0.00
46,TUNISIA,1985,2758.00,0.00
46,TUNISIA,1986,2685.00,0.00
46,TUNISIA,1987,2717.00,0.00
46,TUNISIA,1988,2697.00,0.00
46,TUNISIA,1989,2771.00,1.00
46,TUNISIA,1990,2910.00,1.00
46,TUNISIA,1991,2933.00,1.00
46,TUNISIA,1992,3075.00,1.00
47,UGANDA,1950,543.00,
47,UGANDA,1951,614.00,
47,UGANDA,1952,621.00,
47,UGANDA,1953,585.00,
47,UGANDA,1954,560.00,
47,UGANDA,1955,585.00,
47,UGANDA,1956,595.00,
47,UGANDA,1957,615.00,
47,UGANDA,1958,577.00,
47,UGANDA,1959,589.00,
47,UGANDA,1960,598.00,
47,UGANDA,1961,573.00,
47,UGANDA,1962,585.00,0.00
47,UGANDA,1963,601.00,0.00
47,UGANDA,1964,606.00,0.00
47,UGANDA,1965,614.00,0.00
47,UGANDA,1966,644.00,0.00
47,UGANDA,1967,635.00,0.00
47,UGANDA,1968,627.00,0.00
47,UGANDA,1969,653.00,0.00
47,UGANDA,1970,647.00,0.00
47,UGANDA,1971,670.00,0.00
47,UGANDA,1972,660.00,0.00
47,UGANDA,1973,634.00,0.00
47,UGANDA,1974,627.00,0.00
47,UGANDA,1975,618.00,0.00
47,UGANDA,1976,605.00,0.00
47,UGANDA,1977,602.00,0.00
47,UGANDA,1978,574.00,0.00
47,UGANDA,1979,572.00,0.00
47,UGANDA,1980,534.00,0.00
47,UGANDA,1981,892.00,0.00
47,UGANDA,1982,978.00,0.00
47,UGANDA,1983,1095.00,0.00
47,UGANDA,1984,576.00,0.00
47,UGANDA,1985,540.00,0.00
47,UGANDA,1986,505.00,0.00
47,UGANDA,1987,509.00,0.00
47,UGANDA,1988,527.00,1.00
47,UGANDA,1989,548.00,1.00
47,UGANDA,1990,554.00,1.00
47,UGANDA,1991,563.00,1.00
47,UGANDA,1992,547.00,1.00
48,ZAIRE,1950,332.00,
48,ZAIRE,1951,383.00,
48,ZAIRE,1952,397.00,
48,ZAIRE,1953,431.00,
48,ZAIRE,1954,442.00,
48,ZAIRE,1955,466.00,
48,ZAIRE,1956,477.00,
48,ZAIRE,1957,474.00,
48,ZAIRE,1958,461.00,
48,ZAIRE,1959,457.00,
48,ZAIRE,1960,489.00,0.00
48,ZAIRE,1961,463.00,0.00
48,ZAIRE,1962,586.00,0.00
48,ZAIRE,1963,560.00,0.00
48,ZAIRE,1964,534.00,0.00
48,ZAIRE,1965,548.00,0.00
48,ZAIRE,1966,615.00,0.00
48,ZAIRE,1967,599.00,0.00
48,ZAIRE,1968,596.00,0.00
48,ZAIRE,1969,624.00,0.00
48,ZAIRE,1970,686.00,0.00
48,ZAIRE,1971,675.00,0.00
48,ZAIRE,1972,646.00,0.00
48,ZAIRE,1973,689.00,0.00
48,ZAIRE,1974,693.00,0.00
48,ZAIRE,1975,637.00,0.00
48,ZAIRE,1976,585.00,0.00
48,ZAIRE,1977,557.00,0.00
48,ZAIRE,1978,518.00,0.00
48,ZAIRE,1979,490.00,0.00
48,ZAIRE,1980,476.00,0.00
48,ZAIRE,1981,493.00,0.00
48,ZAIRE,1982,482.00,0.00
48,ZAIRE,1983,461.00,0.00
48,ZAIRE,1984,458.00,0.00
48,ZAIRE,1985,442.00,0.00
48,ZAIRE,1986,454.00,0.00
48,ZAIRE,1987,463.00,0.00
48,ZAIRE,1988,460.00,0.00
48,ZAIRE,1989,424.00,0.00
48,ZAIRE,1990,,0.00
48,ZAIRE,1991,,0.00
48,ZAIRE,1992,,0.00
49,ZAMBIA,1950,,
49,ZAMBIA,1951,,
49,ZAMBIA,1952,,
49,ZAMBIA,1953,,
49,ZAMBIA,1954,,
49,ZAMBIA,1955,889.00,
49,ZAMBIA,1956,957.00,
49,ZAMBIA,1957,1034.00,
49,ZAMBIA,1958,856.00,
49,ZAMBIA,1959,931.00,
49,ZAMBIA,1960,965.00,
49,ZAMBIA,1961,963.00,
49,ZAMBIA,1962,939.00,
49,ZAMBIA,1963,881.00,
49,ZAMBIA,1964,910.00,0.00
49,ZAMBIA,1965,1110.00,0.00
49,ZAMBIA,1966,1033.00,0.00
49,ZAMBIA,1967,1098.00,0.00
49,ZAMBIA,1968,1123.00,0.00
49,ZAMBIA,1969,1042.00,0.00
49,ZAMBIA,1970,1117.00,0.00
49,ZAMBIA,1971,1140.00,0.00
49,ZAMBIA,1972,1185.00,0.00
49,ZAMBIA,1973,1163.00,0.00
49,ZAMBIA,1974,1208.00,0.00
49,ZAMBIA,1975,1251.00,0.00
49,ZAMBIA,1976,1174.00,0.00
49,ZAMBIA,1977,1047.00,0.00
49,ZAMBIA,1978,1007.00,0.00
49,ZAMBIA,1979,950.00,0.00
49,ZAMBIA,1980,971.00,0.00
49,ZAMBIA,1981,1024.00,0.00
49,ZAMBIA,1982,940.00,0.00
49,ZAMBIA,1983,840.00,0.00
49,ZAMBIA,1984,827.00,0.00
49,ZAMBIA,1985,808.00,0.00
49,ZAMBIA,1986,786.00,0.00
49,ZAMBIA,1987,760.00,0.00
49,ZAMBIA,1988,757.00,0.00
49,ZAMBIA,1989,756.00,0.00
49,ZAMBIA,1990,689.00,0.00
49,ZAMBIA,1991,699.00,0.00
49,ZAMBIA,1992,,0.00
50,ZIMBABWE,1950,,
50,ZIMBABWE,1951,,
50,ZIMBABWE,1952,,
50,ZIMBABWE,1953,,
50,ZIMBABWE,1954,892.00,
50,ZIMBABWE,1955,957.00,
50,ZIMBABWE,1956,1042.00,
50,ZIMBABWE,1957,1063.00,
50,ZIMBABWE,1958,1043.00,
50,ZIMBABWE,1959,997.00,
50,ZIMBABWE,1960,989.00,
50,ZIMBABWE,1961,1005.00,
50,ZIMBABWE,1962,942.00,
50,ZIMBABWE,1963,889.00,
50,ZIMBABWE,1964,918.00,
50,ZIMBABWE,1965,946.00,0.00
50,ZIMBABWE,1966,962.00,0.00
50,ZIMBABWE,1967,1002.00,0.00
50,ZIMBABWE,1968,972.00,0.00
50,ZIMBABWE,1969,1014.00,0.00
50,ZIMBABWE,1970,1082.00,0.00
50,ZIMBABWE,1971,1168.00,0.00
50,ZIMBABWE,1972,1179.00,0.00
50,ZIMBABWE,1973,1203.00,0.00
50,ZIMBABWE,1974,1364.00,0.00
50,ZIMBABWE,1975,1349.00,0.00
50,ZIMBABWE,1976,1200.00,0.00
50,ZIMBABWE,1977,1143.00,0.00
50,ZIMBABWE,1978,1168.00,0.00
50,ZIMBABWE,1979,1190.00,0.00
50,ZIMBABWE,1980,1206.00,0.00
50,ZIMBABWE,1981,1281.00,0.00
50,ZIMBABWE,1982,1332.00,0.00
50,ZIMBABWE,1983,1364.00,0.00
50,ZIMBABWE,1984,1207.00,0.00
50,ZIMBABWE,1985,1216.00,0.00
50,ZIMBABWE,1986,1178.00,0.00
50,ZIMBABWE,1987,1204.00,0.00
50,ZIMBABWE,1988,1087.00,0.00
50,ZIMBABWE,1989,1172.00,0.00
50,ZIMBABWE,1990,1182.00,0.00
50,ZIMBABWE,1991,1248.00,0.00
50,ZIMBABWE,1992,1162.00,0.00
51,BAHAMAS,1950,,
51,BAHAMAS,1951,,
51,BAHAMAS,1952,,
51,BAHAMAS,1953,,
51,BAHAMAS,1954,,
51,BAHAMAS,1955,,
51,BAHAMAS,1956,,
51,BAHAMAS,1957,,
51,BAHAMAS,1958,,
51,BAHAMAS,1959
51,BAHAMAS,1960
51,BAHAMAS,1961
51,BAHAMAS,1962
51,BAHAMAS,1963
51,BAHAMAS,1964
51,BAHAMAS,1965
51,BAHAMAS,1966
51,BAHAMAS,1967
51,BAHAMAS,1968
51,BAHAMAS,1969
51,BAHAMAS,1970
51,BAHAMAS,1971
51,BAHAMAS,1972
51,BAHAMAS,1973
51,BAHAMAS,1974
51,BAHAMAS,1975,
51,BAHAMAS,1976,
51,BAHAMAS,1977,7742.00
51,BAHAMAS,1978,8739.00
51,BAHAMAS,1979,11130.00
51,BAHAMAS,1980,11305.00
51,BAHAMAS,1981,10066.00
51,BAHAMAS,1982,10313.00
51,BAHAMAS,1983,10396.00
51,BAHAMAS,1984,12100.00
51,BAHAMAS,1985,12404.00
51,BAHAMAS,1986,12483.00
51,BAHAMAS,1987,12617.00
51,BAHAMAS,1988,
51,BAHAMAS,1989,
51,BAHAMAS,1990,
51,BAHAMAS,1991,
51,BAHAMAS,1992,
52,BARBADOS,1950,
52,BARBADOS,1951,
52,BARBADOS,1952,
52,BARBADOS,1953,
52,BARBADOS,1954,
52,BARBADOS,1955,
52,BARBADOS,1956,
52,BARBADOS,1957,
52,BARBADOS,1958,
52,BARBADOS,1959,
52,BARBADOS,1960,2666.00
52,BARBADOS,1961,2797.00
52,BARBADOS,1962,3022.00
52,BARBADOS,1963,2900.00
52,BARBADOS,1964,3007.00,
52,BARBADOS,1965,3274.00,
52,BARBADOS,1966,3367.00,1.00
52,BARBADOS,1967,3727.00,1.00
52,BARBADOS,1968,3895.00,1.00
52,BARBADOS,1969,4278.00,1.00
52,BARBADOS,1970,4638.00,1.00
52,BARBADOS,1971,4763.00,1.00
52,BARBADOS,1972,5080.00,1.00
52,BARBADOS,1973,5176.00,1.00
52,BARBADOS,1974,5083.00,1.00
52,BARBADOS,1975,5330.00,1.00
52,BARBADOS,1976,5285.00,1.00
52,BARBADOS,1977,5694.00,1.00
52,BARBADOS,1978,5827.00,1.00
52,BARBADOS,1979,6373.00,1.00
52,BARBADOS,1980,6379.00,1.00
52,BARBADOS,1981,6315.00,1.00
52,BARBADOS,1982,6094.00,1.00
52,BARBADOS,1983,5952.00,1.00
52,BARBADOS,1984,6157.00,1.00
52,BARBADOS,1985,6131.00,1.00
52,BARBADOS,1986,6707.00,1.00
52,BARBADOS,1987,7200.00,1.00
52,BARBADOS,1988,7429.00,1.00
52,BARBADOS,1989,7664.00,1.00
52,BARBADOS,1990,,1.00
52,BARBADOS,1991,,1.00
52,BARBADOS,1992,,1.00
53,BELIZE,1950,,
53,BELIZE,1951,,
53,BELIZE,1952,,
53,BELIZE,1953
53,BELIZE,1954
53,BELIZE,1955
53,BELIZE,1956
53,BELIZE,1957
53,BELIZE,1958
53,BELIZE,1959
53,BELIZE,1960
53,BELIZE,1961
53,BELIZE,1962
53,BELIZE,1963
53,BELIZE,1964
53,BELIZE,1965
53,BELIZE,1966
53,BELIZE,1967
53,BELIZE,1968
53,BELIZE,1969,
53,BELIZE,1970,
53,BELIZE,1971,
53,BELIZE,1972,
53,BELIZE,1973,
53,BELIZE,1974,
53,BELIZE,1975,
53,BELIZE,1976,
53,BELIZE,1977,
53,BELIZE,1978,
53,BELIZE,1979,
53,BELIZE,1980,3943.00
53,BELIZE,1981,3489.00
53,BELIZE,1982,3559.00
53,BELIZE,1983,3302.00
53,BELIZE,1984,3058.00
53,BELIZE,1985,2529.00,
53,BELIZE,1986,2724.00,
53,BELIZE,1987,3041.00,
