countrycode,country,currency_unit,year,rgdpe,rgdpo,pop,emp,avh,hc,cgdpe,cgdpo,ck,ctfp,rgdpna,rkna,rtfpna,labsh,xr,pl_gdpe,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,cor_exp,statcap,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_k,pl_gdpo_old,nom_p,nom_pp,pl_gdpe_old,nominal_gdpe,nominal_gdpo,nominal_gdp,timber,oil,ng,coal,bauxite,copper,nickel,lead,phosphate,tin,zinc,gold,silver,iron,countrycode_1,phi_NR_timber,phi_NR_oil,phi_NR_ng,phi_NR_coal,phi_NR_nickel,phi_NR_lead,phi_NR_bauxite,phi_NR_copper,phi_NR_phosphate,phi_NR_tin,phi_NR_zinc,phi_NR_silver,phi_NR_iron,phi_NR_gold,tag_phi_NR_subsoil,phi_NR_subsoil,nominal_gdp_serb,nominal_gdp_mont,mnominal_gdp_serb,mnominal_gdp_mont,share_serb,phi_NR_timber_serb,phi_NR_subsoil_serb,mphi_NR_timber_serb,mphi_NR_subsoil_serb,share_mont,phi_NR_timber_mont,phi_NR_subsoil_mont,mphi_NR_timber_mont,mphi_NR_subsoil_mont
IRQ,Iraq,Iraqi Dinar,2004.0,92701.7,93284.016,26.618523,6.4282894,,1.9675949,90472.34,83662.21,162307.16,0.70803577,89886.12850546248,170079.67,1.0205654,0.22629026,1453.0,0.28951475,0.31308138,0,1,0,0,,32.22222222222222,0.5132946,0.2621389,0.4223213,0.41618904,-0.17306112,-0.4408827,0.3131379028543608,0.28261454793549884,0.26508589330643173,0.5310274,0.6741084,0.28423122,0.32347274,0.95921636,0.95921636,0.30182424,2.7306746e10,2.7062444e10,2.7062444e10,0.0,2.431570566327301e10,4.022115667051129e8,,,,,,0.0,,,,,,IRQ,0.0,0.8985036840915364,0.014862351908405524,,,,,,0.0,,,,,,0,0.9133660359999419,,,,,,,,,,,,,,
IRQ,Iraq,Iraqi Dinar,2005.0,95777.18,93841.67,27.359461,6.6252213,,1.9782739,95777.18,93841.67,182650.64,0.7560246,93841.67292966886,182650.64,1.0,0.21526206,1472.0,0.37867013,0.38648027,1,1,0,0,0.533296497476069,40.0,0.48831022,0.31128854,0.32008985,0.38004935,-0.19103356,-0.30870438,0.40907536703133063,0.378875111596181,0.33208625921363044,0.5544174,0.67480373,0.35971975,0.38648027,0.97957397,0.97957397,0.38656613,3.7024215e10,3.6267954e10,3.6267954e10,0.0,3.2521145634342216e10,6.396449273892742e8,,,,,,0.0,,,,,,IRQ,0.0,0.8966909320697994,0.01763664209691082,,,,,,0.0,,,,,,0,0.9143275741667103,,,,,,,,,,,,,,
IRQ,Iraq,Iraqi Dinar,2006.0,104651.65,99606.3,28.140998999999997,6.86832,,2.0001726,103827.27,103880.77,207149.64,0.7714929,103374.29735689805,197435.89,1.0261205,0.23135653,1475.0,0.5253799,0.5251093,0,1,0,0,,36.666666666666664,0.41299766,0.22478412,0.21430507,0.4731757,-0.18509391,-0.14016862,0.561404236099851,0.525020632668331,0.45633238491701505,0.5973259,0.7109702,0.46809745,0.5086998,1.0190394,1.0190394,0.51556385,5.3529588e10,5.2844122e10,5.2844122e10,0.0,4.116303128090894e10,8.248811271442411e8,,,,,,0.0,,,,,,IRQ,0.0,0.7789519370511317,0.015609704432140138,,,,,,0.0,,,,,,0,0.7945616414832719,,,,,,,,,,,,,,
IRQ,Iraq,Iraqi Dinar,2007.0,106554.52,106853.9,28.960580999999998,7.129586,,2.0223136,104725.16,109815.586,208694.08,0.79414636,104798.37976237929,197610.9,1.0277555,0.24082257,1254.567218587039,0.7153164,0.6821585,0,1,0,0,,43.88888888888889,0.4080323,0.10372206,0.24163452,0.5667838,-0.16238534,-0.15778731,0.7642620160193603,0.7286189999218815,0.626955112848711,0.66302663,0.76921844,0.6299664,0.64222234,1.0598792,1.0598792,0.67490375,7.0679405e10,7.0526026e10,7.0526026e10,0.0,4.794294942584438e10,3.45903025008662e8,,,,,,0.0,,,,,,IRQ,0.0,0.6797908847259805,0.004904615302480213,,,,,,0.0,,,,,,0,0.6846955000284607,,,,,,,,,,,,,,
IRQ,Iraq,Iraqi Dinar,2008.0,113804.51,102068.33,29.821136,7.3954635,,2.0446997,112460.32,120543.03,223108.14,0.8189428,111724.35662228533,210164.44,1.033821,0.25721064,1343.204737134593,0.85962325,0.80198336,0,0,1,0,,48.888888888888886,0.33143798,0.16606042,0.21431333,0.569768,-0.14672145,-0.1348583,0.9147837490900633,0.8867688054598679,0.753283075651452,0.7551994,0.8999425,0.75859916,0.7387698,1.0891174,1.0891174,0.7892843,8.876316e10,8.905355e10,8.905355e10,0.0,7.531327044815356e10,4.854045296301934e8,,,,,,2.6196644608045043e6,,,,,,IRQ,0.0,0.8457076468651208,0.005450703708502756,,,,,,2.9416731653531307e-5,,,,,,0,0.8511877673052771,,,,,,,,,,,,,,
IRQ,Iraq,Iraqi Dinar,2009.0,119792.16,128615.6,30.724614,7.7062573,,2.0673337,118582.62,119851.06,222672.73,0.76238275,118214.3939530981,215503.98,1.0584389,0.3218881,1072.589607841534,0.8701803,0.86097074,0,0,1,0,,40.0,0.5774154,0.12645163,0.28423154,0.43120456,-0.18288268,-0.23642045,0.9195560681097057,0.9078336780049343,0.7531219941889541,0.8849889,0.9673599,0.7862418,0.78621376,1.0920544,1.0920544,0.79682875,9.4490034e10,9.422855e10,9.422855e10,,,,,,,,,,,,,,,IRQ,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
IRL,Ireland,Euro,1970.0,24077.422,24086.58,2.9630199999999998,1.0723737,2427.57,2.6926386,24065.943,23540.383,44727.445,0.760182,34040.24600080305,41184.715,0.726801,0.47035766,0.5290579551841716,0.17848262,0.18246742,0,0,0,0,,,0.7637692,0.19782087,0.16023734,0.24005267,-0.38864714,0.026766986,0.16746235815229524,0.21390539466229141,0.187279310890817,0.1831286,0.17137371,0.20311883,0.75478214,0.24058214,0.24058214,0.7418781,1.7853997e10,1.776786e10,1.776786e10,0.0,,0.0,383334.74448295915,,8.498669483380057e6,0.0,8.777625750901079e6,,,0.0,,0.0,,IRL,0.0,,0.0,2.1574615043693804e-5,0.0,0.0004940170420208883,,0.00047831699350608627,,,0.0,0.0,,,0,0.0009939086505706685,,,,,,,,,,,,,,
IRL,Ireland,Euro,1971.0,25531.576,25412.102,2.9979069999999997,1.0870764,2409.92,2.713945,25469.396,24773.99,47854.164,0.766157,35601.20460117481,43517.11,0.73084396,0.47035766,0.5217610505750943,0.19547917,0.20096628,0,0,0,0,,,0.7454914,0.20624846,0.16702506,0.25852787,-0.3950058,0.017712953,0.18562851705895886,0.22280662234957346,0.2057011660349335,0.20419401,0.18753779,0.22379538,0.79158765,0.25260025,0.25260025,0.77386767,1.9709944e10,1.9610786e10,1.9610786e10,0.0,0.0,0.0,373806.10967340594,,8.07068747952088e6,0.0,4.202375068263732e6,,,0.0,,0.0,,IRL,0.0,0.0,0.0,1.9061250968632573e-5,0.0,0.00021428896898042932,,0.0004115432989336524,,,0.0,0.0,,,0,0.0006448935188827143,,,,,,,,,,,,,,
IRL,Ireland,Euro,1972.0,27660.861,26993.572,3.039128,1.0718783,2389.24,2.7354198,27509.287,26220.346,51357.086,0.7814471,38061.480911696926,46074.324,0.7602863,0.47035766,0.5083910152444857,0.22573195,0.23682848,0,0,0,0,,,0.7415491,0.20872909,0.17214057,0.25765797,-0.38930774,0.009231063,0.2095978945965379,0.27602089340516,0.23425653557609083,0.23845023,0.20590924,0.24944276,0.8943814,0.2636209,0.2636209,0.85627484,2.355551e10,2.3450989e10,2.3450989e10,0.0,0.0,0.0,299927.4746829148,,8.690087566898463e6,0.0,6.784888775621652e6,,,0.0,,0.0,,IRL,0.0,0.0,0.0,1.2789545059909727e-5,0.0,0.0002893220796595197,,0.00037056380589644037,,,0.0,0.0,,,0,0.0006726754306158698,,,,,,,,,,,,,,
IRL,Ireland,Euro,1973.0,29977.895,28030.178,3.0852139999999997,1.0861226,2375.84,2.7570646,29712.98,27371.736,56085.523,0.7678358,40210.2078726694,49387.246,0.7665654,0.47035766,0.5182701917549655,0.24757372,0.26874995,0,0,0,0,,,0.7572368,0.23781997,0.17767389,0.28576005,-0.46812823,0.009637559,0.22924613312717362,0.29463170388775556,0.26269694007117933,0.27247703,0.21797545,0.26885444,0.9619154,0.27883863,0.27883863,0.88787454,2.6381398e10,2.6329295e10,2.6329295e10,0.0,0.0,0.0,166543.10420035096,,1.6704629409837259e7,0.0,1.18107459860924e7,,,2.4116447233710147e7,,0.0,,IRL,0.0,0.0,0.0,6.325391741852963e-6,0.0,0.0004485781352776926,,0.0006344503149922437,,,0.0009159549229455364,0.0,,,0,0.0020053087649573257,,,,,,,,,,,,,,
IRL,Ireland,Euro,1974.0,28136.463,28034.54,3.134031,1.1005548,2338.27,2.7788806,28166.188,26306.123,60713.387,0.7367353,41258.341253666986,52033.438,0.75755197,0.47035766,0.5431386398409062,0.27689442,0.29647318,0,0,0,0,,,0.7980993,0.23420694,0.20160389,0.34528518,-0.57857525,-0.00061996706,0.2540473695277675,0.35352280925441215,0.2783195072297348,0.28949243,0.25055215,0.31329486,0.9728262,0.3054797,0.3054797,0.90642494,2.5530534e10,2.5591286e10,2.5591286e10,0.0,0.0,0.0,680688.1912573077,,1.8250115331124622e7,0.0,1.2388053955655877e7,,,4.1439023771099575e7,,0.0,,IRL,0.0,0.0,0.0,2.6598436578800003e-5,0.0,0.0004840731361383492,,0.0007131378822571759,,,0.0016192630632052923,0.0,,,0,0.0028430725181796176,,,,,,,,,,,,,,
IRL,Ireland,Euro,1975.0,29929.967,30522.873,3.183759,1.0907983,2327.92,2.8008692,30108.016,28543.326,65089.05,0.79714555,41823.62667201845,54400.406,0.7504104,0.47035766,0.5739738810644807,0.30820274,0.3250978,1,0,0,0,0.697350335509314,,0.7217726,0.21796985,0.20046028,0.3342599,-0.4571085,-0.017354133,0.294836423268782,0.3290369984699636,0.3336751475860426,0.33314908,0.28884256,0.34605643,0.97466195,0.3337668,0.3337668,0.92340744,2.7801967e10,2.7820093e10,2.7820093e10,0.0,0.0,0.0,994004.5720456793,,5.47715228091892e6,0.0,4.336988167619321e6,,,4.306326982037403e6,,0.0,,IRL,0.0,0.0,0.0,3.572973520701731e-5,0.0,0.00015589409061378482,,0.00019687756594820842,,,0.00015479196686829687,0.0,,,0,0.0005432933586373074,,,,,,,,,,,,,,
IRL,Ireland,Euro,1976.0,31464.826,31685.111,3.233907,1.0808924,2322.52,2.8259637,31518.385,29716.682,71005.89,0.78449136,43194.01556610679,58703.605,0.7444419,0.47035766,0.7066217251338727,0.2945972,0.3124585,2,0,0,0,,,0.7239767,0.2372838,0.20646894,0.3361181,-0.49782297,-0.0060245744,0.28724010063709515,0.3110830202708256,0.30144853121052334,0.33176178,0.28359497,0.31995028,0.8860614,0.35279173,0.35279173,0.8350457,2.631929e10,2.6330802e10,2.6330802e10,0.0,0.0,0.0,822296.9069329721,,2.9297348072232134e6,0.0,4.779458350020022e6,,,1.571365369136023e6,,0.0,,IRL,0.0,0.0,0.0,3.122946659340593e-5,0.0,0.00018151586564181486,,0.00011126644709266048,,,5.967783885324585e-5,0.0,,,0,0.00038368961818112716,,,,,,,,,,,,,,
IRL,Ireland,Euro,1977.0,33306.004,33802.766,3.284081,1.1172671,2291.44,2.8512828,33320.453,31643.04,78864.05,0.78077,45906.95732907661,61709.12,0.75547045,0.47035766,0.7279052864275157,0.32928997,0.34674582,2,0,0,0,,,0.70467925,0.24725741,0.20734404,0.3727502,-0.5207838,-0.011247074,0.3185558717371076,0.3692639401068282,0.31810204985104523,0.3731141,0.32676163,0.34007084,0.9246981,0.37612498,0.37612498,0.8754802,2.9171397e10,2.926026e10,2.926026e10,0.0,0.0,0.0,682879.7367480121,,2.72634783558452e6,0.0,1.2286152947172968e7,,,0.0,,0.0,,IRL,0.0,0.0,0.0,2.3338130024519108e-5,0.0,0.00041989214140067404,,9.317579195122163e-5,,,0.0,0.0,,,0,0.0005364060633764148,,,,,,,,,,,,,,
IRL,Ireland,Euro,1978.0,36955.23,37259.805,3.3326439999999997,1.1318251,2271.08,2.876829,36907.316,34948.324,89512.16,0.8073329,49203.38498841777,65667.09,0.7754752,0.47035766,0.6621742262639395,0.38620463,0.40785298,2,0,0,0,,,0.67386454,0.27667576,0.21673763,0.36238748,-0.5243586,-0.005306813,0.38496238156680407,0.40747816669059095,0.362910348925392,0.44865006,0.38785663,0.3905723,1.0162933,0.40297973,0.40297973,0.95837235,3.537095e10,3.5517747e10,3.5517747e10,0.0,0.0,0.0,241304.00942668342,,2.4225567845050422e6,0.0,1.3344528943823494e7,,,0.0,,0.0,,IRL,0.0,0.0,0.0,6.793899626232021e-6,0.0,0.0003757143962053847,,6.820693809389583e-5,,,0.0,0.0,,,0,0.00045071523392551256,,,,,,,,,,,,,,
IRL,Ireland,Euro,1979.0,38488.973,38535.227,3.377699,1.186321,2248.41,2.9026039,38422.176,36488.867,101421.42,0.7842298,51272.88634156017,70270.47,0.75936013,0.47035766,0.6203875165503129,0.46907198,0.49392506,2,0,0,0,,,0.6894041,0.31503654,0.2280009,0.38631505,-0.5971828,-0.02157377,0.47307631821220075,0.4829239807386052,0.43782419489559665,0.5089975,0.45238453,0.45732462,1.135922,0.43845466,0.43845466,1.0698301,4.11052e10,4.1448505e10,4.1448505e10,0.0,0.0,4.1240593482002884e7,295342.24062238913,,4.91080482032985e6,0.0,5.432823284304802e7,,,0.0,,0.0,,IRL,0.0,0.0,0.000994983851401358,7.125522094734407e-6,0.0,0.001310740457156496,,0.00011847965999190674,,,0.0,0.0,,,0,0.002431329490644495,,,,,,,,,,,,,,
IRL,Ireland,Euro,1980.0,40301.527,41016.855,3.417798,1.1779248,2207.45,2.9286096,40581.027,38740.47,112559.42,0.81491166,52758.901798331266,74338.336,0.7577749,0.47035766,0.6179120386782364,0.5291696,0.55431044,1,0,0,0,0.73143846909229,,0.6665854,0.29441017,0.2437336,0.39824164,-0.57678044,-0.026190313,0.5560064295711638,0.4910856841700699,0.5017761218609196,0.5494912,0.498471,0.5163969,1.167718,0.48233196,0.48233196,1.0971067,4.4521714e10,4.5237944e10,4.5237944e10,0.0,0.0,7.904798420792161e7,491673.36295710754,,4.720631568791641e6,0.0,2.571323373502748e7,,,0.0,,4.455658711227953e6,,IRL,0.0,0.0,0.00174738232243179,1.0868605334476602e-5,0.0,0.0005683996945824854,,0.00010435115122383264,,,0.0,9.849383693719427e-5,,,0,0.002529495610509779,,,,,,,,,,,,,,
IRL,Ireland,Euro,1981.0,40949.85,41501.992,3.4525889999999997,1.1718068,2175.09,2.9511566,41319.92,39509.77,118492.086,0.81452084,54084.32480673404,78840.195,0.7521226,0.47035766,0.7888858135663931,0.49394396,0.51657414,2,0,0,0,,,0.6593094,0.31340146,0.23456767,0.38181996,-0.5725949,-0.016503569,0.5196789978304568,0.44531734228488035,0.4865784406114501,0.51619154,0.46860468,0.47165555,0.99453014,0.5256071,0.5256071,0.9397589,3.8830764e10,3.9293657e10,3.9293657e10,0.0,0.0,1.3104415001262663e8,1.2701566044662811e6,,2.3892807022973024e6,0.0,7.65029438963119e6,,,0.0,,0.0,,IRL,0.0,0.0,0.003334995002352341,3.232472359652616e-5,0.0,0.0001946954026828807,,6.08057605059869e-5,,,0.0,0.0,,,0,0.003622820889137735,,,,,,,,,,,,,,
IRL,Ireland,Euro,1982.0,41776.125,42021.21,3.4820729999999998,1.1647172,2167.48,2.973877,42343.574,40111.676,121795.35,0.8384513,54892.64013153326,82730.234,0.7435771,0.47035766,0.8946087378929986,0.50423455,0.53229123,2,0,0,0,,,0.62506944,0.30235076,0.23236619,0.3867203,-0.5245923,-0.02191435,0.5305763155306417,0.45337945093157334,0.4995464724516998,0.5197181,0.46099392,0.46449834,0.964948,0.5560174,0.5560174,0.9068683,3.8400045e10,3.8705684e10,3.8705684e10,0.0,0.0,1.9077003316950932e8,915822.8774593956,,724321.3630902541,0.0,3.767374868023444e6,,,0.0,,0.0,,IRL,0.0,0.0,0.004928734260418105,2.3661198342393856e-5,0.0,9.73338908389573e-5,,1.871356553491582e-5,,,0.0,0.0,,,0,0.005068442915134372,,,,,,,,,,,,,,
IRL,Ireland,Euro,1983.0,41950.008,41299.234,3.5057139999999998,1.1543472,2156.57,2.9967723,42364.25,39816.746,118401.1,0.80816823,54492.2296257795,85810.24,0.72443384,0.47035766,1.021730199346052,0.4863877,0.51750714,2,0,0,0,,,0.622826,0.27167416,0.22600426,0.43053654,-0.5252988,-0.025742216,0.510900310392021,0.42651986818566134,0.49080108591227123,0.5022718,0.4386399,0.46293703,0.9019226,0.57610327,0.57610327,0.8442717,3.5766936e10,3.5911623e10,3.5911623e10,0.0,0.0,1.8772674270855957e8,140061.5615295946,,0.0,0.0,0.0,,,0.0,,0.0,,IRL,0.0,0.0,0.005227464782274181,3.900173569745213e-6,0.0,0.0,,0.0,,,0.0,0.0,,,0,0.005231364955843926,,,,,,,,,,,,,,
IRL,Ireland,Euro,1984.0,42759.41,41806.76,3.523059,1.1306844,2147.54,3.019844,42906.176,40317.684,117094.88,0.79426694,56238.40484947707,88589.73,0.7396545,0.47035766,1.171401307809058,0.46389583,0.4936791,2,1,0,0,,,0.61996406,0.26278174,0.21203843,0.5041904,-0.5719037,-0.0270709,0.48370606150058243,0.3986880704958265,0.4867869615832291,0.47367164,0.41902706,0.44196928,0.8287569,0.5961006,0.5961006,0.7782173,3.339033e10,3.3413558e10,3.3413558e10,0.0,0.0,1.9185479056175938e8,194936.7687800169,,0.0,0.0,560355.9544180256,,,0.0,,0.0,,IRL,0.0,0.0,0.005741824591083149,5.834061945547734e-6,0.0,1.677031670367159e-5,,0.0,,,0.0,0.0,,,0,0.005764428969732368,,,,,,,,,,,,,,
IRL,Ireland,Euro,1985.0,43698.51,43505.17,3.534103,1.1257442,2152.05,3.0430932,44221.24,41398.375,116342.87,0.80138916,57333.645348868464,90718.83,0.74348205,0.47035766,1.200683372927999,0.47700027,0.50952595,1,1,0,0,0.6713926916801685,,0.62688863,0.23728737,0.2075685,0.5378768,-0.5898925,-0.019728784,0.49387314359818624,0.4026389187909213,0.5110498648465286,0.4670964,0.41174367,0.46572393,0.82992125,0.609409,0.609409,0.78272605,3.4613117e10,3.4357391e10,3.4357391e10,0.0,0.0,1.8194171301017678e8,347204.8413812859,,0.0,0.0,0.0,,,0.0,,0.0,,IRL,0.0,0.0,0.005295562492034808,1.0105681125299668e-5,0.0,0.0,,0.0,,,0.0,0.0,,,0,0.005305668173160108,,,,,,,,,,,,,,
IRL,Ireland,Euro,1986.0,45412.625,47261.223,3.538519,1.1201006,2187.07,3.0450065,46038.797,43632.508,123583.78,0.82006687,57576.67525412915,92765.25,0.73939186,0.47035766,0.943578341781324,0.62095547,0.65520054,2,1,0,0,,,0.61546516,0.22811843,0.20929047,0.5424331,-0.561256,-0.03405114,0.6481571902780355,0.511510424150143,0.6602535763612264,0.5326107,0.47248083,0.59603393,1.0433636,0.6239709,0.6239709,0.9951673,4.5816308e10,4.552457e10,4.552457e10,0.0,0.0,8.708412609492259e7,156007.84887720062,,0.0,0.0,0.0,,,0.0,,0.0,,IRL,0.0,0.0,0.0019129038644555534,3.4268934004953495e-6,0.0,0.0,,0.0,,,0.0,0.0,,,0,0.0019163307578560487,,,,,,,,,,,,,,
IRL,Ireland,Euro,1987.0,47516.52,50723.76,3.537244,1.1265739,2173.52,3.0469208,48181.406,45947.785,130249.61,0.83559054,59672.942014937275,94627.36,0.7560116,0.47035766,0.8544279152763034,0.70018923,0.7342269,2,1,0,0,,,0.59785545,0.21701446,0.194916,0.58897847,-0.5661111,-0.032653272,0.7372864714593717,0.5462578400695906,0.75778619806484,0.590203,0.5236715,0.6493575,1.1356366,0.6445315,0.6445315,1.0863538,5.2342055e10,5.2179984e10,5.2179984e10,0.0,0.0,6.112201934256822e7,,,0.0,0.0,2.154072741835652e6,,,0.0,,0.0,,IRL,0.0,0.0,0.0011713690616072727,,0.0,4.128159038882651e-5,,0.0,,,0.0,0.0,,,0,0.0012126506519960993,,,,,,,,,,,,,,
IRL,Ireland,Euro,1988.0,49627.46,51485.633,3.533181,1.1289696,2170.13,3.0488365,50214.055,47878.09,138140.75,0.83519137,61461.9418916122,96435.53,0.76991206,0.47035766,0.8335417820012088,0.7355912,0.77148056,2,1,0,0,,,0.59662396,0.20989007,0.18105784,0.5975212,-0.56812406,-0.016969036,0.7762202058014132,0.5689812709149703,0.7948513178695766,0.6322534,0.56266254,0.6627941,1.1527668,0.66849136,0.66849136,1.1003749,5.525429e10,5.5192273e10,5.5192273e10,0.0,0.0,6.716440708455297e7,,,0.0,2.1332324350453174e8,2.806977973568279e6,,,0.0,,0.0,,IRL,0.0,0.0,0.0012169168537616184,,0.00386509256298434,5.0858169564017205e-5,,0.0,,,0.0,0.0,,,0,0.0051328675863099756,,,,,,,,,,,,,,
IRL,Ireland,Euro,1989.0,53593.12,54062.54,3.530188,1.1319544,2179.17,3.0507534,53989.383,51304.72,146869.89,0.8599692,64912.538301197004,98990.96,0.8007183,0.47035766,0.8958552363151863,0.7060473,0.7429932,2,1,0,0,,,0.57927275,0.23937877,0.17039461,0.6283936,-0.59189355,-0.025546039,0.750221879872826,0.5577959623690045,0.7641423128278342,0.6419069,0.5739372,0.62698174,1.0691568,0.69608426,0.69608426,1.014313,5.476213e10,5.485279e10,5.485279e10,0.0,0.0,8.17000944171174e7,41125.801300985266,,0.0,1.9964365679758316e8,3.4707501219645366e6,,,6.178871944533657e7,,0.0,,IRL,0.0,0.0,0.0014894428717731212,7.497486022595895e-7,0.003639626412103371,6.327390519860507e-5,,0.0,,,0.0011264462836968762,0.0,,,0,0.006319539221374233,,,,,,,,,,,,,,
IRL,Ireland,Euro,1990.0,57330.23,59045.977,3.5312189999999997,1.1835006,2171.26,3.0526712,57424.945,54730.504,159982.52,0.85649604,69917.6696130289,102374.984,0.829433,0.47035766,0.7676688286073681,0.8398055,0.88114995,2,1,0,0,,,0.5817192,0.26391998,0.16145171,0.63499105,-0.6185633,-0.023518635,0.8679388684565614,0.6929657195363627,0.978473677542696,0.6847977,0.6122694,0.73337007,1.2200185,0.7227717,0.7227717,1.1619235,6.6723394e10,6.6772226e10,6.6772226e10,0.0,0.0,1.0462863416221388e8,807.4948721477072,,0.0,5.312231136706954e7,7.9068677813376e6,,,2.8203046255506586e7,,0.0,,IRL,0.0,0.0,0.0015669484208449237,1.209327470327603e-8,0.000795574964490205,0.00011841551868667155,,0.0,,,0.00042237690615904425,0.0,,,0,0.002903327903455548,,,,,,,,,,,,,,
IRL,Ireland,Euro,1991.0,58046.246,59620.46,3.537626,1.1742599,2137.37,3.0570312,58024.688,55725.66,168088.95,0.8555561,71065.37031139758,105113.21,0.8338551,0.47035766,0.7888850937828545,0.84146386,0.87617946,2,1,0,0,,,0.5790281,0.25128207,0.16514197,0.6318166,-0.6000105,-0.027258191,0.8750372927048299,0.6575751060771636,1.0035545754534658,0.6885572,0.6210163,0.7169536,1.171256,0.7486237,0.7486237,1.1240144,6.522058e10,6.526901e10,6.526901e10,0.0,0.0,1.2046348441047786e8,843.0366384523893,,0.0,0.0,0.0,,,0.0,,0.0,,IRL,0.0,0.0,0.0018456459445785804,1.2916338594265963e-8,0.0,0.0,,0.0,,,0.0,0.0,,,0,0.0018456588609171746,,,,,,,,,,,,,,
IRL,Ireland,Euro,1992.0,60056.453,63567.598,3.549302,1.1732894,2083.14,3.0613976,59808.117,60601.605,176826.27,0.88379806,73609.15469635329,107674.0,0.85252094,0.47035766,0.7462515215694638,0.9191036,0.90706927,2,1,0,0,,,0.54173386,0.21663715,0.15781534,0.70673835,-0.5881277,-0.034797,0.9637307386030208,0.6694765062198823,1.108581297156853,0.6615661,0.6308013,0.7730101,1.1842161,0.7694306,0.7694306,1.1945244,7.144225e10,7.17654e10,7.17654e10,0.0,0.0,1.0364934449364343e8,,,0.0,0.0,0.0,,,0.0,,0.0,,IRL,0.0,0.0,0.001444280143116254,,0.0,0.0,,0.0,,,0.0,0.0,,,0,0.001444280143116254,,,,,,,,,,,,,,
IRL,Ireland,Euro,1993.0,63318.227,66246.9,3.565952,1.1896558,2069.68,3.06577,63063.08,62114.59,190007.55,0.86369866,75312.50526707347,109928.32,0.8565504,0.47035766,0.8599292332644289,0.8146502,0.82708997,2,1,0,0,,,0.5438743,0.2148808,0.15488832,0.6974294,-0.57114947,-0.03992347,0.8515619524054301,0.5727640569056174,1.0206136560873325,0.666116,0.6106257,0.6656993,1.056601,0.7822588,0.7822588,1.0414075,6.567436e10,6.5630343e10,6.5630343e10,0.0,0.0,1.4503406208858263e8,,,0.0,0.0,0.0,,,0.0,,0.0,,IRL,0.0,0.0,0.0022098629244909733,,0.0,0.0,,0.0,,,0.0,0.0,,,0,0.0022098629244909733,,,,,,,,,,,,,,
IRL,Ireland,Euro,1994.0,67693.92,70053.445,3.5866849999999997,1.2278715,2073.09,3.0701487,66993.28,66627.625,206841.73,0.8662939,79751.28054301275,112938.77,0.8803566,0.47035766,0.8489825609939848,0.83479935,0.83938074,2,1,0,0,,,0.5301319,0.22771786,0.15420811,0.75573564,-0.6063791,-0.061414354,0.8847103745579433,0.5861337905328864,1.0304192006021144,0.68308175,0.637693,0.65428525,1.0503416,0.79950017,0.79950017,1.0441515,6.995114e10,6.9981766e10,6.9981766e10,0.0,0.0,1.2923532168489818e8,,,0.0,0.0,0.0,,,0.0,,0.0,,IRL,0.0,0.0,0.0018466999298715006,,0.0,0.0,,0.0,,,0.0,0.0,,,0,0.0018466999298715006,,,,,,,,,,,,,,
IRL,Ireland,Euro,1995.0,76022.32,78980.586,3.6109579999999997,1.2840788,2073.0,3.0745337,74782.484,74969.5,228747.97,0.9113706,87401.90478987966,116940.81,0.9268242,0.47035766,0.7919776361032246,0.90816456,0.90589905,1,1,0,0,,,0.49680668,0.24643324,0.1422137,0.79787046,-0.6267927,-0.056531396,0.9674045643966085,0.661164097023155,1.1292282578111505,0.732068,0.6878227,0.6821345,1.1105722,0.81700003,0.81700003,1.1115845,8.312705e10,8.325904e10,8.325904e10,0.0,0.0,1.3535297564207658e8,,,0.0,0.0,0.0,,,0.0,,0.0,,IRL,0.0,0.0,0.0016256850434289412,,0.0,0.0,,0.0,,,0.0,0.0,,,0,0.0016256850434289412,,,,,,,,,,,,,,
IRL,Ireland,Euro,1996.0,82054.06,81877.586,3.638457,1.3319705,2074.14,3.082044,80186.766,78454.75,234333.88,0.9083849,95549.98262002217,122216.266,0.9718051,0.47035766,0.7936223193712933,0.9254532,0.945884,1,1,0,0,0.8616466383200624,,0.51627153,0.26483965,0.13803588,0.7713421,-0.65912664,-0.031362463,0.9750553505678886,0.7018266486012343,1.1689913576931272,0.75295407,0.6916173,0.7257499,1.1379006,0.83141994,0.83141994,1.1130996,8.925586e10,8.9273704e10,8.9273704e10,0.0,0.0,1.8259532405830005e8,,,0.0,0.0,5.484442561852403e6,,,0.0,,0.0,,IRL,0.0,0.0,0.002045342748879183,,0.0,6.143402019400877e-5,,0.0,,,0.0,0.0,,,0,0.0021067767690731917,,,,,,,,,,,,,,
